"","ch1_bio4_1","ch1_bio4_2","ch1_bio4_3","ch1_bio4_4","ch1_bio4_5","ch1_bio4_6","ch1_bio4_7","ch1_bio4_8","ch1_bio4_9","ch1_bio4_10","ch1_bio15_1","ch1_bio15_2","ch1_bio15_3","ch1_bio15_4","ch1_bio15_5","ch1_bio15_6","ch1_bio15_7","ch1_bio15_8","ch1_bio15_9","ch1_bio15_10","ch2_bio4_1","ch2_bio4_2","ch2_bio4_3","ch2_bio4_4","ch2_bio4_5","ch2_bio4_6","ch2_bio4_7","ch2_bio4_8","ch2_bio4_9","ch2_bio4_10","ch2_bio15_1","ch2_bio15_2","ch2_bio15_3","ch2_bio15_4","ch2_bio15_5","ch2_bio15_6","ch2_bio15_7","ch2_bio15_8","ch2_bio15_9","ch2_bio15_10","ch3_bio4_1","ch3_bio4_2","ch3_bio4_3","ch3_bio4_4","ch3_bio4_5","ch3_bio4_6","ch3_bio4_7","ch3_bio4_8","ch3_bio4_9","ch3_bio4_10","ch3_bio15_1","ch3_bio15_2","ch3_bio15_3","ch3_bio15_4","ch3_bio15_5","ch3_bio15_6","ch3_bio15_7","ch3_bio15_8","ch3_bio15_9","ch3_bio15_10","combined_bio4_1","combined_bio4_2","combined_bio4_3","combined_bio4_4","combined_bio4_5","combined_bio4_6","combined_bio4_7","combined_bio4_8","combined_bio4_9","combined_bio4_10","combined_bio15_1","combined_bio15_2","combined_bio15_3","combined_bio15_4","combined_bio15_5","combined_bio15_6","combined_bio15_7","combined_bio15_8","combined_bio15_9","combined_bio15_10"
"1",0.106158620780327,0.132932981266192,0.76023317406942,0.270221219609433,0.545581468901461,-0.00995070348471683,0.461478217100697,0.127601524411571,0.258345944901789,0.167486612901675,0.0124669118020717,-0.0231269495406035,0.161360103304679,0.0281081140401854,-0.217455646223133,-0.537713860896635,-0.0508940032160508,-0.54563060110786,0.217737504377264,-0.274491192998339,-0.261900381242422,-0.427457466703398,-0.0104624733103269,0.761161862759771,0.161083221418747,-0.323123455939957,0.752148651542629,-0.192241287433717,-0.205392815027317,0.134667264269113,0.050515618134008,-0.0431185195120469,-1.57678473270168,-1.4909143423804,0.15290141945585,0.191131282543743,-0.515452139119372,-4.33536895951742,-1.07218005113096,-0.726047631321326,3.30311400783837,1.04444399405777,3.86773650494487,2.88779920833926,0.889452216085348,3.47742356475175,2.13845085234651,3.35337835122218,2.5481104670531,5.86903010062831,-0.240125891112895,0.350845180957091,1.14303795558489,0.731042087844671,0.119014647303387,0.770661429786296,0.365045561400998,-0.876552024412402,0.513501425396311,0.911388138729053,-0.584642263165109,0.30702042537792,-2.86681234091823,-0.143248933339308,0.44931072464839,2.87826326964209,NA,-1.02017152095409,1.41587312269378,0,2.19028326352019,-1.10393734665758,1.7029784847482,-0.665364441578309,0.927745986807305,-0.778246081539183,NA,-3.0032175757021,-2.75096952175368,0
"2",-0.0674101058391435,-0.26625175332079,0.459162996396712,0.613304901960967,0.0375229626521151,0.433044300573503,0.516301465014669,0.545023204099918,0.157472622057125,-1.12706308854471,-0.0614649349950501,-0.101351141639417,-0.308681674374066,-0.0482448349641843,0.367730172625754,0.141208487440906,0.0577626546361387,0.136003235847146,0.323118741577608,0.180190150051052,-0.407925564437286,0.352100441625319,-0.329009685505704,0.706151568185128,-0.0999605987629228,0.105739859208559,-0.185555860568954,-0.016523890294437,0.169436817291312,0.415700408514149,-1.44820131633074,-0.100895436247298,0.236635438959398,-0.905550540481552,-0.0344873564167758,-1.11810026307414,0.142438671219035,-0.114513691639577,-1.81734197834595,0.0444994420414767,3.00367925539899,0.926275409649799,0.302484531481438,3.28655453401968,2.20809885903001,2.81028940807429,1.13784708050971,3.20453892933832,0.847082498488738,3.73111881405763,0.0716217892937111,0.692215346235157,0.421287643897054,0.0551814853368947,-0.496853957480712,0.0810400526612722,0.20873369774081,-0.131710395493727,0.43559121576672,-0.408497733490911,-0.100353734571895,-0.352983789526757,0.553156328391166,4.11347790052818,2.88316705301135,0.77735738285804,0.690627225879236,4.41860212810729,0.33690626708009,-1.43605095036119,-0.379305760859925,-0.452316119495685,0.0994472072539303,0.730066286840747,0.00884283194014435,-0.288889640760791,0.0934055098935417,-1.15144075227201,0.116969877926711,3.02989740172119
"3",-0.697538939748203,0.166254678024078,0.613786860122417,0.269741474147963,0.642007354629151,0.215047516216327,-0.0958228075215634,-0.114805434089923,0.380798821850517,0.139324384852645,0.0488124829398068,-0.41899616475014,-0.134145417031399,-0.760517983570161,-0.081841902048768,0.0267153453734677,0.115548312341788,0.190863016177093,-0.0847313277000423,0.0254135585844828,0.341640495106896,-0.898629765278997,-2.13541514646606,0.0729255657065251,-0.0892393701702546,0.236039777812295,-0.0208183433701039,-0.833626315338186,0.711147805362607,0.103354807468926,-0.712677402104905,-0.999217146347842,0.138174827298234,0.123349022166582,0.11403978523753,-1.237685754386,0.417961178457897,0.0917869666775663,-1.22016037312982,-2.57875920610598,3.72895768069844,0.0307185890420978,2.93939835398684,3.1675216647126,2.08482058159568,2.56289349630793,1.72496920918753,3.1521318984799,3.0501837327973,4.2406672904017,-0.256580841072825,0.577499404638667,-0.613976079660116,0.132920228941624,-1.35408551596778,0.231031743220464,-0.453159793911005,1.04986040134829,-0.179376610690549,0.061162490524331,-0.101790470451579,1.05621208756689,-3.13331284818345,3.0223776364128,3.28399280897603,-0.158883457847259,0,-5.61851176715762,3.56296652021822,0.27993078485153,-0.575979242980549,-3.10634147557858,-0.082503971041801,-2.7029831243769,2.05309952550871,0.193546813138404,0,-2.86081796724388,0.337447993163874,-0.151423276825441
"4",0.0577421375417387,-0.0982122945833112,0.193545545505018,0.594451568626618,0.0144754897578462,-0.450098880353679,0.146969681237343,0.186386433738427,0.410830105270524,0.315029652339526,-0.45140385689253,0.175503254646854,0.00400179016501782,0.0285733012743799,-0.180293871776371,-0.310727028621374,0.27119529389853,-0.387574637857501,-0.623375874243682,-0.111987866531461,0.337262055538348,-1.23641389586165,0.340606716008034,0.738184349573864,-1.02087102287901,-0.0445772338758471,-0.858548871138447,-0.00763876466524671,1.4097626160459,0.0348148654703173,-0.0767355050322879,0.0736037861885502,-0.210727491514919,-0.106587375373929,0.125056669926988,-0.409856929705618,0.150341187137047,0.0309602972488858,-0.393626104094748,-2.10263283651102,-2.28133631204157,3.09320909914068,3.09973579191229,0.700712105573801,2.28378101314576,3.30728923308038,3.55903255682002,2.51997230306248,4.21416532101648,1.78441575637399,-0.405433649182869,-1.95583177691386,0.594112390998352,0.491487848275019,-1.11962426055001,1.29310117975322,-0.220176046952259,-0.0972762095821567,0.0145202941657758,0.323000795543007,-0.0924719693951173,-1.20688134448947,-0.238338149784612,-0.628502213579479,-0.652155597846056,5.25102639594908,2.72508455686199,-0.555442320086618,0.509462267994092,3.26591646308255,-0.234995883694029,0.225142565262469,-0.291804609291913,-0.132285183020828,0.398199668954588,1.9372892446422,-0.0751365961223666,3.84500518728464,-0.829120949305772,-0.0330359011983283
"5",0.238083594812699,-0.0415906859085852,0.843427327874885,0.491484152224366,-0.0772921163653103,0.295461613171452,0.44754624738263,-0.0613839239425655,0.626062765946135,0.673649577606797,-0.0578324080007667,0.134907982528261,0.0636407375127811,-0.0157216062522769,0.263419107893324,-1.29569660670843,-0.0398084721091416,-0.513876197344582,-0.0394441175139314,-0.0148987760792528,0.2051362150967,0.468325542556839,-0.13435565319047,0.573620811313691,-0.439493845667152,0.532321386175713,-0.99020642862377,-0.375783306264797,0.579608358589967,-0.64916965397666,-0.505650321789242,-0.00260635520747926,-0.921676920683279,0.0599417234053623,0.353615631832092,-0.267208025797331,0.130439709346186,0.284353809726388,0.0832448034309275,-1.57912665678462,1.98555815225285,2.20106799535272,3.30513024334586,3.19181031033037,2.25542533488854,5.46017568547854,1.22500115228847,1.16333318981702,1.97383897007238,2.53073982310111,0.575953674480291,0.0832412833139754,0.804894467264791,0.203295835984432,0.196016298077177,-1.74302492798072,-0.100618307122899,0.235124289719899,-0.0875368034779485,0.807570843657344,-0.724680620401719,-1.49920321355578,0.359767259246409,3.57434090831509,6.39810194541573,0.26896989861938,-1.02000137872632,0.156163260962899,3.918794692104,0.278636872595655,-0.231651122225831,3.75148684519448,0.242154868678647,1.93096382154364,-0.184722175136359,1.82254832690327,0.781107980719344,-0.666531419247711,1.97662757149496,2.20693890280991
"6",-0.109201809615795,-1.73482979366607,-0.156757014792348,-1.72155666417047,0.608752164114022,-0.535288925587921,0.622170964580137,-0.435362850492697,0.550191696893292,0.396671461261822,-0.134879853178199,0.21841564381876,0.23016477530518,-0.0407266909369121,0.0249918557574654,-0.209230347697427,0.230774887287496,-0.239352372297572,0.0384001691361606,-0.402006500281584,-3.83095383002408,0.115305028536718,0.0908097781126356,0.369936852606028,-0.835509876341857,0.216124832332196,0.509183330215428,0.0366564861967746,-1.3036585675601,0.16310139624584,-0.881516470454369,0.0223776650997726,0.154515329346086,0.173312065903776,0.0657091709585119,-0.095643330384492,0.179749341006854,-1.00819549181642,-0.205410978146035,-0.0183862777566599,2.61657629992516,2.6867938207971,5.20533142054822,2.68271930624721,0.88957102033809,2.67066232417264,3.79631403204318,2.39488694126147,2.23482121365982,3.65005208128794,0.532900381995622,-0.603207716725974,0.579576152006877,0.182995058269262,0.28112933383577,0.0244635172047648,0.233945067590483,-0.664735593470917,0.0962244195227418,-0.48516211565541,0.304865002123194,3.37312734840092,1.72508292140306,-3.00847331108217,-1.34425616306266,-0.759106877330143,5.79336559386096,NA,-0.716936739383454,0,-3.50471934112093,-1.05650641921173,0.0749562765764191,0.684696048542754,-0.0617401137734532,1.08387348367762,0.708005397589022,NA,-1.86382240631539,0
"7",0.103236226007754,0.0405931392075265,0.164695163290855,0.316235671246189,-0.481557518251357,-0.602844321875201,0.736078119135018,0.389750830629798,-0.23992223524894,0.600384697725572,0.0211466844396953,-0.0802463535294114,0.135704832854523,-0.0277558976324434,0.241308453167931,-0.00550186470514652,0.0685286006799107,0.128434104342398,-0.062290799149018,0.108522654413528,-0.0324077292241601,-0.25912550328247,0.407753450551686,0.678820856654857,0.488778698070627,0.0596694538890423,0.97254326523771,0.361230369745118,0.570018134602729,0.177332941953001,-3.11980225503964,-0.0473744467372278,0.0818528082549964,0.231540483866392,-0.23612616979658,0.088507386101958,-0.376639104638877,-0.0784894325689495,1.23554376185362,-0.13069227023825,1.72015232376157,1.79424686473078,0.360957926886469,1.45344480717206,0.721264101987788,-0.780437182269031,1.26588844504395,3.85376051514659,3.08509013315905,0.588161869854999,-1.13456724362025,0.539055275504381,0.104187248930989,0.26702752201782,0.340959523971013,-1.30100028317063,0.12923424425551,0.982862795076346,-1.11013614303087,0.212133670262126,1.29078362165945,3.18481159479267,0.38920194433161,-0.868975191489906,-0.953950315548769,-2.92275679716405,1.15498572124817,3.23442373771881,0.415924650000168,-1.75630939016514,-0.341713442565168,0.642625114157576,2.22420832180785,0.469484490501343,0.666855980107891,-2.72241687882663,-1.75533014869488,2.2858284537953,-0.808475817552231,0.667907641009182
"8",-0.104033114813634,0.193435226350666,0.601344957612409,0.105704177175894,0.50688343214896,0.482236609569087,0.206446601553191,0.102892558249496,0.445799676893222,0.459832499344495,-0.0161227246815257,0.176484758672421,0.151229783037647,0.0842823275839403,0.174897551348774,-0.5041199529389,0.1889891431894,0.162127009740054,0.313683700473512,-0.12037084677732,0.0168756466086493,0.0348973687914354,0.582604298675093,-1.32917980052663,0.0936406127121047,0.243305004480576,-2.71663312309629,-1.57908938633972,-0.557459241661837,0.147076291727816,-0.144792386095835,-0.0221689131428859,0.0297821527439637,-0.0547214480303281,0.499169646990547,-0.160945425424187,0.147393349207434,-0.0566500892447046,-0.57242577565516,-0.243584746799523,1.06929376237362,3.68288050783356,3.38727082089218,3.10395517481267,0.0595809554436666,2.14304833992168,0.784220896411236,0.97161706581835,0.744309136022867,4.19036515579079,0.415798192829683,1.14875803430766,0.994434660357564,-0.349741659023109,0.488820340807526,0.49514763364541,0.0433863449773473,0.418605948097533,0.279420048716299,0.0302280257159923,-0.284147571709808,-0.0217366844107731,2.54867187515365,1.41887251328238,-2.18349147834879,2.63614335146457,0.958843334715169,0.78291045671609,-0.420190067336711,0.539863691665388,0.595884057395715,-0.117628462244272,-1.27057210200916,-1.5948752131614,-3.84770687977626,-0.252375356124605,-0.28964937301604,0.101222176093501,0.519716473121801,2.09909492011059
"9",0.413186216481513,0.535803545047683,0.524345337440463,0.18661171910344,-0.107873450981183,0.455554840304772,0.399997963579888,-0.48767742708504,0.632467542487723,0.490982111428781,-0.390692386960206,0.0957768544148541,-1.00056968260505,-0.555731210080504,-0.550003947201021,-0.0660940375653391,0.0288973168880823,0.0224546290003989,0.252707292042399,0.282794219340962,-0.178357988919676,-0.314595429988152,0.244364504452498,-0.148709991601588,-0.814851543413258,0.358097660504129,0.237580581258084,-1.65160148620482,0.152736756442586,0.0570740752211751,0.14958062633036,0.170298325055105,-0.385759908445768,-0.546459275250727,0.285186018040946,-0.143966564992034,-0.243721821219417,-1.55689130148913,-0.310355794425516,-0.602099816498347,1.90539216938029,-0.339270845170425,0.17248636102134,1.7684688257679,2.95570653058179,3.02744053771943,1.26933454310048,0.506903252210577,1.11155433141329,-1.73156001961508,0.0611197115331554,0.251019091654154,0.316391912717038,0.3626349525434,-1.98822381591272,-0.00980943354015129,0.633193190046115,-1.46984198085864,0.0765865849372655,0.158371822767201,1.3745420373168,-0.327626313121794,-1.22646049853314,1.59986259509409,0.120884865397069,2.69336667339225,0.19292181798566,-0.733710423635053,0.777756420092201,-1.11383015809916,-1.06006345711356,-1.87210646152816,0.563367275158797,-1.23301507238016,-0.5137254910804,-0.329248479735504,-0.7032207155523,0.137029266332498,-0.208459362593219,-0.441197721718114
"10",-0.0972622215020268,0.181625142956092,0.707634121591152,-0.267357895271571,-0.0773850313614554,0.442877474558728,0.297996017322254,0.501741333179877,0.455708074546212,0.21476111382474,0.0520284630878757,-0.143501882882904,-0.0871833195404977,0.0999930742834944,-0.394221693705917,0.0684127783770573,0.255555414123424,-0.992431620245054,0.0704870292993421,0.0937551773905982,-0.701520397714706,-0.335837642102547,0.235587233324762,0.432596221354538,-0.448493332100043,0.0787206260868369,-0.698702340903671,0.372362242344439,0,-0.0590176530620043,-0.331056038610702,0.15238921989856,-0.954601301386551,0.0280435668858463,-1.08927298138275,-0.564602964064155,-0.677338662621992,-0.348763621610493,0,-0.577995752080033,2.237100925189,3.29281554604888,2.67456224400973,2.68902603217561,5.65141838452059,2.79509011460779,3.16695723341499,3.93350862609563,1.35571051485289,3.99593414038922,-0.00550271010483749,0.0909938681252379,-0.221918465960663,0.000438512118694945,-1.50403963078705,0.179987717581136,0.0388047231163594,-0.138995939333484,0.656474254713739,0.148843602144418,-0.978536753081158,3.95654246806631,-0.0741454488698357,-3.77304594205443,2.69253709168314,5.09180710889685,3.76187708536269,0,-0.225857543848846,-0.535696394709569,0.141668636176262,0.142863637263045,0.37624257984974,-0.420397410640353,-1.80368761404467,-0.682515782117498,0.699969712498124,0,-1.8952169907193,-0.671028903376294
