"","ch1_bio4_6","ch1_bio4_7","ch1_bio4_8","ch1_bio4_9","ch1_bio4_10","ch1_bio15_6","ch1_bio15_7","ch1_bio15_8","ch1_bio15_9","ch1_bio15_10","ch2_bio4_6","ch2_bio4_7","ch2_bio4_8","ch2_bio4_9","ch2_bio4_10","ch2_bio15_6","ch2_bio15_7","ch2_bio15_8","ch2_bio15_9","ch2_bio15_10","ch3_bio4_6","ch3_bio4_7","ch3_bio4_8","ch3_bio4_9","ch3_bio4_10","ch3_bio15_6","ch3_bio15_7","ch3_bio15_8","ch3_bio15_9","ch3_bio15_10","combined_bio4_6","combined_bio4_7","combined_bio4_8","combined_bio4_9","combined_bio4_10","combined_bio15_6","combined_bio15_7","combined_bio15_8","combined_bio15_9","combined_bio15_10"
"1",0.112318013157502,0.637185379726623,-0.0741172988221068,0.545822313355679,0.508357686802663,0.204131181624646,0.279270113919602,0.254975331676851,0.130026686425912,0.101639687429796,-0.580514105024451,-1.40728926339474,-3.89790154484741,-0.109827836843276,-1.46799554670551,-0.366888252526013,-0.126875713728493,0.504437998268643,0.0874825330519037,-2.52092848530207,3.06156342842293,2.00531961442549,3.26488592102096,1.08518467595895,0.449232848377156,-0.290545678530694,-0.0240816217532749,0.0281170206774822,0.15505253175938,0.160211244921351,2.31972710813551,2.43487826482017,3.18555835634591,0.381148500750565,5.66846417687883,0.609227536516332,0.64150775142685,0.200703708345662,0.0173237745344281,-2.26710853176168
"2",0.677080898094982,-1.19644572674468,0.539050718583028,0.322084367149278,0.31553767673953,0.0152833423086332,0.293359068753428,0.218866611643483,-0.231690535595089,0.0758161229799704,0.360749408052153,0.141982230102592,-0.328527247131121,-0.122265367086202,-0.0379799099876543,-0.236835590534718,0.23856573206628,-2.80915312034923,-0.0685336904879941,0.0584540025024901,2.3589596093496,1.88785662603825,3.26289445451361,1.65547796698664,2.58444620760251,-0.593061134578238,-0.0291446866684144,-2.09745082704274,0.233290277322012,-0.751077967471717,0.572406665791561,-0.0108361287773051,0.738004871318117,2.8374685157681,2.12151208399707,-0.319447210619506,2.3521519323422,-4.23838664010288,-2.38214305666455,-0.874438571391406
"3",-1.14293449522497,0.114592009231945,0.0374927342006139,-0.133591327715,0.730720311695054,-0.0288270546774348,-0.0311471614762518,-0.199993281405545,0.0256609451714381,0.205759155308378,0.375362029577508,0.473931920102329,0.0213665115176458,-1.62869426238978,0.548301624865221,-0.0415214905267965,-0.427336659613544,-0.798358587389607,-0.664076201512608,0.255030955721628,2.82914656084945,-0.434436514571068,2.3420701792791,0.891639300025335,-0.0192664910998033,0.15009547950587,1.22688852535938,0.0164716383156701,-0.0682984307300832,-1.48159019510891,1.765429589972,0.391322390106216,-2.34384484928225,-2.76304700261509,-1.03046159724528,0.40172493526514,-1.36973713409482,2.06264886590276,0.525268674701235,0.259918500654424
"4",0.590022874843585,-0.179891125045656,0.266019501557381,0.355532313377045,0.513177798738797,0.249033074932729,-0.440543842577756,-0.181657559073842,-0.0884366306336166,0.278702892945766,1.83956576899749,-0.651732229080145,0.302944375667989,-0.240333797973202,-0.40370926654607,-0.546267778835284,-0.757473600675844,0.0511718604187935,0.155153943677619,-0.186701033373044,2.78244571185023,3.25573385727848,2.94251369402788,0.852405622572738,3.74388695789376,-0.538674776857276,-0.93314726284456,-0.469013843292002,1.5482029831067,0.421677058146081,-2.07676476630112,5.43112297881254,4.89805250999748,-0.228441097324954,-3.18884410828926,-1.60536557146572,-1.32351118705318,0.637797745431766,1.01303492030821,-0.20114085685574
"5",0.173439844214679,-1.01161847381194,-2.01908340022661,0.432235252994366,0.685647081895818,0.0151219435312688,-0.0927516701753388,0.222540792231853,-0.191352716934606,0.163075505049908,0.0357623062661552,-0.163838983373368,0.671503502698038,-0.0610709435381913,-0.0836337779038329,-0.429911740827375,0.333566246160457,-0.387330988686375,-1.48641394960337,0.315719516082075,1.47078415499868,0.799441160519438,1.4159781264233,1.08691639762671,3.61247318766034,-1.63593267939448,0.531774620432711,0.589793234117729,0.12852749797924,0.252640947309061,-0.743548828395327,-0.167896230449654,3.13845654946903,-1.08320841160752,6.48476127143926,0.220952902647954,0.190331653167945,-0.552908931307091,1.8649012378078,0.842500810361638
"6",0.818820078611197,0.506962460650235,-0.112916122518823,-0.140107672046003,0.629108673113307,-0.16361931125443,-0.143291309480851,-1.0344145867041,-0.312741813547759,-0.0526891346383094,-2.4257210013189,-0.38228439508561,-0.0578935046583495,0.212129762047816,-2.29384060383914,-0.411098170709298,-0.242302156692439,-0.600817014183576,-0.172798368511906,0.165200590729457,0.660581025566392,3.03883990476382,3.11203071543178,2.62371194560868,0.516521625086981,0.335706469881111,-0.647683326675879,-0.00860721214444415,-0.17152074653697,0.251296791101756,-0.128213854889059,0.19450764627975,0.811166473790978,3.59411998179232,-2.3240312862211,-3.67099923540772,2.60273296806811,0.270958806590702,-0.159594411975172,-0.719304487187222
"7",-0.355032756677339,-0.0531379432900888,0.349008481827008,-2.53806702756506,-1.17683294323466,0.211601715221603,-0.350258208184529,-0.42008381472258,0.0618460624392785,0.0376814069005387,0.576060771939163,-0.0258596909179051,0.267557501435063,0.324340583516244,-0.123600862985271,0.0168156370492412,0.504280181323964,-0.697394909831424,0.238085806176183,0.0972972872786905,2.8425487136273,0.910809800065081,3.61634451692007,1.90901932311819,4.49943288259276,0.0687927606320292,1.43085744472178,0.174883142718392,0.229526608789569,0.991115712316506,-2.35086114297994,0.989946917377341,0,-4.74227704286793,0.180326620805977,0.230864177864916,0.392643911630224,0,0.0172937847903691,1.21894960785364
"8",0.634822680530801,0.552910850376184,0.258368883849203,0.39681504402123,0.492046992715163,0.244172942446933,0.170000192998612,0.126567068798565,0.0511076647800186,-0.211446704177929,0.446080743185394,-0.276655147250222,0.129456014348487,-0.149062347184877,-0.846620044564959,0.0221596943436922,-1.38869123451424,0.296279201227558,-0.0916612209070731,-0.470803932494329,0.948891247682513,3.18468889952053,-0.826950210071214,0.263411292746232,3.18658326728644,-0.0328051753751323,-2.84563376823199,0.626093593773374,-0.288192115210816,0.0426549925097326,2.70435694477974,3.95832350235606,0.136182402274134,-1.95411748375321,-0.548889071725925,-1.01981087482671,-4.57615975329359,4.60478573479333,-0.850489877439661,-1.72256466781786
"9",-0.113735048231568,0.536292058337504,0.291147055316255,0.216323929077701,0.554056592740316,0.0509056160203537,0.20698799163006,-0.444408677642418,0.220506274845785,0.0459432076384078,0.269377605385593,-0.0287536342984192,0.311518532347277,0.229075660553349,-0.147315467951808,-0.44758328302653,-0.332418067839412,-0.451412319507384,0.237643856600532,-1.31650094361781,3.08479091683902,3.21415122892074,2.53671718802152,3.00802103498708,3.26908849598301,-0.0703970216963413,0.381150769647682,0.326836392967742,0.469673759970693,0.0958859064732683,4.26500970811516,0,-3.96680744037932,0.999681344261525,0.108844553541907,0.576870904887633,0,1.69169404721991,-0.290666273725864,0.764177560799176
"10",-0.0161672021169653,0.591085119754401,-0.676431564154796,-0.0981713998101172,0.582516489937372,-0.218158055354673,0.264576726391178,0.205045530371825,0.222003965388201,-0.190086942006727,-1.17337460297445,0.435909305894806,0.0796968439969117,-0.217957882746647,-0.32039090655176,0.0558362633194842,-0.356460842437152,0.245099116331817,0.0481237314430803,-1.14795850404931,1.65558980965868,0.627440813347075,2.66503715869677,2.31103305885282,-0.601924346419848,0.208636009304329,0.759022646007967,0.526848786007466,0.405779232443668,0.169516109338916,NA,0.988619670135504,-2.69781070626641,-0.745497177540362,-0.0749381065725917,NA,0.692861828493498,-0.185776733331786,0.341201267913266,-0.25358225219999
